state,telecom_circle,provider,year,month,wireless_subscribers,wireline_subscribers,vlr_proportion
Haryana,Haryana,BSNL,2011,2,3083407.0,628424.0,49.0
Haryana,Haryana,Bharti Airtel,2011,2,2020985.0,23097.0,95.86
Haryana,Haryana,Etisalat,2011,2,,,17.97
Haryana,Haryana,Etisalat,2011,2,5298.0,,
Haryana,Haryana,Idea Cellular,2011,2,3003872.0,,88.31
Haryana,Haryana,Loop Mobile,2011,2,110.0,,25.45
Haryana,Haryana,Reliance Communications,2011,2,3554556.0,3910.0,61.97
Haryana,Haryana,Sistema Shyam,2011,2,119538.0,,18.3
Haryana,Haryana,Tata Teleservices,2011,2,2950311.0,13836.0,55.9
Haryana,Haryana,Videocon,2011,2,951490.0,,37.02
Haryana,Haryana,Vodafone,2011,2,3708379.0,,87.9
Haryana,Punjab,Aircel,2011,2,,,0.4343647891
Haryana,Punjab,Aircel,2011,2,3919.665017775,,
Haryana,Punjab,BSNL,2011,2,32590.56060816,8960.409382285,0.40558684685
Haryana,Punjab,Bharti Airtel,2011,2,44242.793138515,757.282443365,0.68520644775
Haryana,Punjab,Etisalat,2011,2,,,0.15102955515
Haryana,Punjab,Etisalat,2011,2,47.58924526,,
Haryana,Punjab,HFCL Infotel,2011,2,10102.28170299,1376.554618365,0.32486289745
Haryana,Punjab,Idea Cellular,2011,2,31215.31010414,,0.66291264945
Haryana,Punjab,Loop Mobile,2011,2,0.77226883,,0.21995090545
Haryana,Punjab,Reliance Communications,2011,2,28190.733802555,277.324651075,0.46620266445
Haryana,Punjab,Sistema Shyam,2011,2,0.59741551,,1.19942091965
Haryana,Punjab,Tata Teleservices,2011,2,24192.63249965,104.78085201,0.37906742665
Haryana,Punjab,Vodafone,2011,2,28162.69170136,,0.5911499327
Himachal Pradesh,Himachal Pradesh,Aircel,2011,2,,,56.49
Himachal Pradesh,Himachal Pradesh,Aircel,2011,2,706710.0,,
Himachal Pradesh,Himachal Pradesh,BSNL,2011,2,1660657.0,333960.0,56.19
Himachal Pradesh,Himachal Pradesh,Bharti Airtel,2011,2,1582467.0,,93.66
Himachal Pradesh,Himachal Pradesh,Idea Cellular,2011,2,480826.0,,64.92
Himachal Pradesh,Himachal Pradesh,Reliance Communications,2011,2,1448452.0,3977.0,61.48
Himachal Pradesh,Himachal Pradesh,Sistema Shyam,2011,2,422760.0,,48.44
Himachal Pradesh,Himachal Pradesh,Tata Teleservices,2011,2,369381.0,1717.0,36.17
Himachal Pradesh,Himachal Pradesh,Videocon,2011,2,67158.0,,38.23
Himachal Pradesh,Himachal Pradesh,Vodafone,2011,2,306454.0,,87.61
Jammu And Kashmir,Jammu and Kashmir,Aircel,2011,2,,,74.7399555324
Jammu And Kashmir,Jammu and Kashmir,Aircel,2011,2,1649792.81741148,,
Jammu And Kashmir,Jammu and Kashmir,BSNL,2011,2,795172.0907016,211103.93852844,61.3393876644
Jammu And Kashmir,Jammu and Kashmir,Bharti Airtel,2011,2,1904619.77664792,,94.2734840232
Jammu And Kashmir,Jammu and Kashmir,Idea Cellular,2011,2,96252.26860692,,91.3781788488
Jammu And Kashmir,Jammu and Kashmir,Reliance Communications,2011,2,414472.71715176,17.60658552,67.051746522
Jammu And Kashmir,Jammu and Kashmir,Tata Teleservices,2011,2,98770.01033628,162.37184424,59.5004776212
Jammu And Kashmir,Jammu and Kashmir,Vodafone,2011,2,462908.43391728,,71.5707701388
Jharkhand,Bihar,Aircel,2011,2,,,14.2817144323
Jharkhand,Bihar,Aircel,2011,2,1047164.41906665,,
Jharkhand,Bihar,BSNL,2011,2,1429044.70930708,290979.042803638,14.13973951208
Jharkhand,Bihar,Bharti Airtel,2011,2,3535782.87737399,,23.48361434622
Jharkhand,Bihar,Etisalat,2011,2,,,5.053344618
Jharkhand,Bihar,Etisalat,2011,2,2127.939355094,,
Jharkhand,Bihar,Idea Cellular,2011,2,1034039.1986455,,19.61900889074
Jharkhand,Bihar,Reliance Communications,2011,2,1961572.90294475,1034.491833942,15.36698034788
Jharkhand,Bihar,Sistema Shyam,2011,2,345724.812675928,,9.37515744368
Jharkhand,Bihar,Sistema Shyam,2011,2,177572.604792856,,8.69175274296
Jharkhand,Bihar,Tata Teleservices,2011,2,1236503.61648479,2063.208416892,10.5759283791
Jharkhand,Bihar,Telenor,2011,2,591202.337361804,,13.04966088734
Jharkhand,Bihar,Videocon,2011,2,2450.390868814,,5.19531953822
Jharkhand,Bihar,Vodafone,2011,2,1173964.1453988,,19.16902058428
Karnataka,Karnataka,Aircel,2011,2,,,43.21
Karnataka,Karnataka,Aircel,2011,2,1563988.0,,
Karnataka,Karnataka,BSNL,2011,2,5472085.0,2036485.0,58.46
Karnataka,Karnataka,Bharti Airtel,2011,2,14467418.0,485914.0,94.42
Karnataka,Karnataka,Etisalat,2011,2,,,12.39
Karnataka,Karnataka,Etisalat,2011,2,9183.0,,
Karnataka,Karnataka,Idea Cellular,2011,2,3875975.0,,92.81
Karnataka,Karnataka,Reliance Communications,2011,2,7511002.0,105497.0,66.29
Karnataka,Karnataka,Sistema Shyam,2011,2,1169818.0,,74.02
Karnataka,Karnataka,Tata Teleservices,2011,2,7139612.0,114087.0,57.59
Karnataka,Karnataka,Telenor,2011,2,855328.0,,46.06
Karnataka,Karnataka,Videocon,2011,2,8929.0,,4.92
Karnataka,Karnataka,Vodafone,2011,2,6392204.0,,61.74
Kerala,Kerala,Aircel,2011,2,,,32.01820554712
Kerala,Kerala,Aircel,2011,2,2005424.57340401,,
Kerala,Kerala,BSNL,2011,2,5895416.9711565,3177590.3185503,62.3796086875
Kerala,Kerala,Bharti Airtel,2011,2,3401258.6434602,54491.831928183,88.31954516411
Kerala,Kerala,Etisalat,2011,2,,,10.05060255173
Kerala,Kerala,Etisalat,2011,2,4002.27569339,,
Kerala,Kerala,Idea Cellular,2011,2,6505786.97009448,,91.03430573419
Kerala,Kerala,Reliance Communications,2011,2,3762188.05739981,53031.650048026,64.49552501418
Kerala,Kerala,Sistema Shyam,2011,2,493150.230587378,,49.48449597962
Kerala,Kerala,Tata Teleservices,2011,2,2701159.81923865,10556.625937403,49.29486196921
Kerala,Kerala,Telenor,2011,2,579899.805760041,,27.41708561033
Kerala,Kerala,Videocon,2011,2,402256.653250387,,27.30729749904
Kerala,Kerala,Vodafone,2011,2,5144686.86422922,,75.74381605271
Ladakh,Jammu and Kashmir,Aircel,2011,2,,,1.6700444676
Ladakh,Jammu and Kashmir,Aircel,2011,2,36864.18258852,,
Ladakh,Jammu and Kashmir,BSNL,2011,2,17767.9092984,4717.06147156,1.3706123356
Ladakh,Jammu and Kashmir,Bharti Airtel,2011,2,42558.22335208,,2.1065159768
Ladakh,Jammu and Kashmir,Idea Cellular,2011,2,2150.73139308,,2.0418211512
Ladakh,Jammu and Kashmir,Reliance Communications,2011,2,9261.28284824,0.39341448,1.498253478
Ladakh,Jammu and Kashmir,Tata Teleservices,2011,2,2206.98966372,3.62815576,1.3295223788
Ladakh,Jammu and Kashmir,Vodafone,2011,2,10343.56608272,,1.5992298612
Lakshadweep,Kerala,Aircel,2011,2,,,0.06179445288
Lakshadweep,Kerala,Aircel,2011,2,3870.426595995,,
Lakshadweep,Kerala,BSNL,2011,2,11378.028843495,6132.681449703,0.1203913125
Lakshadweep,Kerala,Bharti Airtel,2011,2,6564.356539803,105.168071817,0.17045483589
Lakshadweep,Kerala,Etisalat,2011,2,,,0.01939744827
Lakshadweep,Kerala,Etisalat,2011,2,7.72430661,,
Lakshadweep,Kerala,Idea Cellular,2011,2,12556.029905523,,0.17569426581
Lakshadweep,Kerala,Reliance Communications,2011,2,7260.942600189,102.349951974,0.12447498582
Lakshadweep,Kerala,Sistema Shyam,2011,2,951.769412622,,0.09550402038
Lakshadweep,Kerala,Tata Teleservices,2011,2,5213.180761353,20.374062597,0.09513803079
Lakshadweep,Kerala,Telenor,2011,2,1119.194239959,,0.05291438967
Lakshadweep,Kerala,Videocon,2011,2,776.346749613,,0.05270250096
Lakshadweep,Kerala,Vodafone,2011,2,9929.135770776,,0.14618394729
Madhya Pradesh,Madhya Pradesh,Aircel,2011,2,,,38.587520728
Madhya Pradesh,Madhya Pradesh,Aircel,2011,2,529536.7836836,,
Madhya Pradesh,Madhya Pradesh,BSNL,2011,2,3701868.9440488,781377.320373525,31.62608341875
Madhya Pradesh,Madhya Pradesh,Bharti Airtel,2011,2,6571115.95550575,225228.759549825,69.392435665
Madhya Pradesh,Madhya Pradesh,Etisalat,2011,2,,,8.7443346435
Madhya Pradesh,Madhya Pradesh,Etisalat,2011,2,17173.51813995,,
Madhya Pradesh,Madhya Pradesh,Idea Cellular,2011,2,7655312.83966595,,78.02580159475
Madhya Pradesh,Madhya Pradesh,Loop Mobile,2011,2,63.62206255,,12.901962452
Madhya Pradesh,Madhya Pradesh,Reliance Communications,2011,2,7946754.41133612,24304.367685525,46.08160786325
Madhya Pradesh,Madhya Pradesh,Sistema Shyam,2011,2,169.412236325,,82.057664861
Madhya Pradesh,Madhya Pradesh,Tata Teleservices,2011,2,3638230.60608745,4039.2611805,44.772177041
Madhya Pradesh,Madhya Pradesh,Videocon,2011,2,752491.424392975,,27.09855989775
Madhya Pradesh,Madhya Pradesh,Vodafone,2011,2,1927783.26546197,,42.227294539
Maharashtra,Maharashtra,Aircel,2011,2,,,24.105
Maharashtra,Maharashtra,Aircel,2011,2,524277.5,,
Maharashtra,Maharashtra,BSNL,2011,2,3185166.5,1247762.5,31.945
Maharashtra,Maharashtra,Bharti Airtel,2011,2,4173515.5,34684.0,47.17
Maharashtra,Maharashtra,Etisalat,2011,2,,,15.645
Maharashtra,Maharashtra,Etisalat,2011,2,7103.5,,
Maharashtra,Maharashtra,Idea Cellular,2011,2,6270405.99999998,,50.38
Maharashtra,Maharashtra,Reliance Communications,2011,2,4533017.5,47743.5,34.53
Maharashtra,Maharashtra,Sistema Shyam,2011,2,200936.5,,29.66
Maharashtra,Maharashtra,Tata Teleservices,2011,2,5108622.5,101325.5,25.65
Maharashtra,Maharashtra,Telenor,2011,2,881347.5,,27.975
Maharashtra,Maharashtra,Videocon,2011,2,5154.5,,15.855
Maharashtra,Maharashtra,Vodafone,2011,2,5368175.99999999,,42.13
Maharashtra,Mumbai,Aircel,2011,2,,,47.31
Maharashtra,Mumbai,Aircel,2011,2,1345137.0,,
Maharashtra,Mumbai,Bharti Airtel,2011,2,3384597.0,329491.0,85.15
Maharashtra,Mumbai,Etisalat,2011,2,,,33.88
Maharashtra,Mumbai,Etisalat,2011,2,116467.0,,
Maharashtra,Mumbai,Idea Cellular,2011,2,1922508.0,,88.24
Maharashtra,Mumbai,Loop Mobile,2011,2,3077809.0,,43.88
Maharashtra,Mumbai,MTNL,2011,2,2828202.0,1913868.0,32.66
Maharashtra,Mumbai,Reliance Communications,2011,2,7354806.0,219432.0,70.69
Maharashtra,Mumbai,Sistema Shyam,2011,2,596202.0,,18.66
Maharashtra,Mumbai,Tata Teleservices,2011,2,5910212.0,519682.0,37.62
Maharashtra,Mumbai,Telenor,2011,2,920413.0,,40.89
Maharashtra,Mumbai,Videocon,2011,2,1229614.0,,59.64
Maharashtra,Mumbai,Vodafone,2011,2,5640278.0,,72.58
Manipur,North East,Aircel,2011,2,,,4.65377959812
Manipur,North East,Aircel,2011,2,121102.900042956,,
Manipur,North East,BSNL,2011,2,87828.095154792,16801.523200656,3.23250195708
Manipur,North East,Bharti Airtel,2011,2,117127.440484932,,5.99769181884
Manipur,North East,Idea Cellular,2011,2,12213.691384212,,4.601370765
Manipur,North East,Loop Mobile,2011,2,0.249565872,,4.6793601
Manipur,North East,Reliance Communications,2011,2,37893.270915396,,4.2457393974
Manipur,North East,Sistema Shyam,2011,2,1780.278147912,,2.41579764096
Manipur,North East,Tata Teleservices,2011,2,5194.027319532,9.98263488,3.41406112896
Manipur,North East,Vodafone,2011,2,45599.677868352,,4.25946552036
Meghalaya,North East,Aircel,2011,2,,,4.83481915023
Meghalaya,North East,Aircel,2011,2,125813.998693149,,
Meghalaya,North East,BSNL,2011,2,91244.750085318,17455.129623324,3.35825151057
Meghalaya,North East,Bharti Airtel,2011,2,121683.887329503,,6.23101172961
Meghalaya,North East,Idea Cellular,2011,2,12688.823730123,,4.78037152875
Meghalaya,North East,Loop Mobile,2011,2,0.259274388,,4.861394775
Meghalaya,North East,Reliance Communications,2011,2,39367.380432159,,4.41090552585
Meghalaya,North East,Sistema Shyam,2011,2,1849.533846798,,2.50977607584
Meghalaya,North East,Tata Teleservices,2011,2,5396.083381653,10.37097552,3.54687362784
Meghalaya,North East,Vodafone,2011,2,47373.579077808,,4.42516561719
Mizoram,North East,Aircel,2011,2,,,1.78799830721
Mizoram,North East,Aircel,2011,2,46528.155386323,,
Mizoram,North East,BSNL,2011,2,33743.859620186,6455.203648548,1.24193849439
Mizoram,North East,Bharti Airtel,2011,2,45000.769997681,,2.30433405647
Mizoram,North East,Idea Cellular,2011,2,4692.542708421,,1.76786265125
Mizoram,North East,Loop Mobile,2011,2,0.095884076,,1.797826425
Mizoram,North East,Reliance Communications,2011,2,14558.726476593,,1.63122784295
Mizoram,North East,Sistema Shyam,2011,2,683.989056146,,0.92815785568
Mizoram,North East,Tata Teleservices,2011,2,1995.563360731,3.83536304,1.31169415968
Mizoram,North East,Vodafone,2011,2,17519.554830416,,1.63650146713
Nagaland,North East,Aircel,2011,2,,,3.22415140738
Nagaland,North East,Aircel,2011,2,83900.424886694,,
Nagaland,North East,BSNL,2011,2,60847.547811508,11640.141852744,2.23948631742
Nagaland,North East,Bharti Airtel,2011,2,81146.215483618,,4.15521751966
Nagaland,North East,Idea Cellular,2011,2,8461.679251338,,3.1878424225
Nagaland,North East,Loop Mobile,2011,2,0.172899928,,3.24187365
Nagaland,North East,Reliance Communications,2011,2,26252.563142754,,2.9414600251
Nagaland,North East,Sistema Shyam,2011,2,1233.381636388,,1.67367130304
Nagaland,North East,Tata Teleservices,2011,2,3598.436526518,6.91599712,2.36527101504
Nagaland,North East,Vodafone,2011,2,31591.583244448,,2.95096952114
Odisha,Odisha,Aircel,2011,2,,,49.59
Odisha,Odisha,Aircel,2011,2,2368333.0,,
Odisha,Odisha,BSNL,2011,2,3770269.0,557381.0,59.72
Odisha,Odisha,Bharti Airtel,2011,2,5045196.0,,93.76
Odisha,Odisha,Idea Cellular,2011,2,986843.0,,42.84
Odisha,Odisha,Loop Mobile,2011,2,299.0,,16.05
Odisha,Odisha,Reliance Communications,2011,2,3534661.0,3997.0,63.56
Odisha,Odisha,Sistema Shyam,2011,2,747416.0,,32.25
Odisha,Odisha,Sistema Shyam,2011,2,16.0,,125.0
Odisha,Odisha,Tata Teleservices,2011,2,2560276.0,6439.0,46.55
Odisha,Odisha,Telenor,2011,2,793449.0,,33.26
Odisha,Odisha,Videocon,2011,2,7444.0,,7.94
Odisha,Odisha,Vodafone,2011,2,2063474.0,,67.12
Puducherry,Tamil Nadu,Aircel,2011,2,,,0.90525287028
Puducherry,Tamil Nadu,Aircel,2011,2,325774.918127037,,
Puducherry,Tamil Nadu,BSNL,2011,2,139000.422010698,47698.953760395,0.84897212271
Puducherry,Tamil Nadu,Bharti Airtel,2011,2,209611.94823672,8169.142008162,1.5745006722
Puducherry,Tamil Nadu,Etisalat,2011,2,,,0.16799208036
Puducherry,Tamil Nadu,Etisalat,2011,2,227.401425378,,
Puducherry,Tamil Nadu,Idea Cellular,2011,2,20621.554964847,,1.03940848911
Puducherry,Tamil Nadu,Reliance Communications,2011,2,131696.354200155,2367.634131762,1.07426514546
Puducherry,Tamil Nadu,Sistema Shyam,2011,2,22633.583188851,,0.91375449378
Puducherry,Tamil Nadu,Tata Teleservices,2011,2,83259.646555677,958.694075601,0.80748420003
Puducherry,Tamil Nadu,Telenor,2011,2,21168.090333168,,0.58525176174
Puducherry,Tamil Nadu,Videocon,2011,2,22121.700437916,,0.75732462138
Puducherry,Tamil Nadu,Vodafone,2011,2,182971.583898813,,1.36740112374
Punjab,Punjab,Aircel,2011,2,,,57.01653423004
Punjab,Punjab,Aircel,2011,2,514511.58165771,,
Punjab,Punjab,BSNL,2011,2,4277972.9414567,1176180.71510535,53.23902147914
Punjab,Punjab,Bharti Airtel,2011,2,5807493.59229017,99404.052624506,89.9430567651
Punjab,Punjab,Etisalat,2011,2,,,19.82476944966
Punjab,Punjab,Etisalat,2011,2,6246.762857944,,
Punjab,Punjab,HFCL Infotel,2011,2,1326067.63939936,180692.301694506,42.64285912978
Punjab,Punjab,Idea Cellular,2011,2,4097451.82325142,,87.01667979858
Punjab,Punjab,Loop Mobile,2011,2,101.371228252,,28.87167340498
Punjab,Punjab,Reliance Communications,2011,2,3700433.32046714,36402.79059823,61.19570656458
Punjab,Punjab,Sistema Shyam,2011,2,78.419252044,,157.44099346346
Punjab,Punjab,Tata Teleservices,2011,2,3175625.86481546,13753.971742644,49.75797175426
Punjab,Punjab,Vodafone,2011,2,3696752.39728278,,77.59680622988
Rajasthan,Rajasthan,Aircel,2011,2,,,45.03
Rajasthan,Rajasthan,Aircel,2011,2,513117.0,,
Rajasthan,Rajasthan,BSNL,2011,2,5707692.0,1208645.0,44.36
Rajasthan,Rajasthan,Bharti Airtel,2011,2,12178233.0,38572.0,94.24
Rajasthan,Rajasthan,Etisalat,2011,2,,,26.94
Rajasthan,Rajasthan,Etisalat,2011,2,13802.0,,
Rajasthan,Rajasthan,Idea Cellular,2011,2,2911338.0,,101.29
Rajasthan,Rajasthan,Loop Mobile,2011,2,241.0,,10.79
Rajasthan,Rajasthan,Reliance Communications,2011,2,6812306.0,22676.0,63.46
Rajasthan,Rajasthan,Sistema Shyam,2011,2,1876523.0,38037.0,44.11
Rajasthan,Rajasthan,Tata Teleservices,2011,2,3929277.0,4729.0,45.47
Rajasthan,Rajasthan,Videocon,2011,2,8428.0,,37.4
Rajasthan,Rajasthan,Vodafone,2011,2,8430001.0,,71.8
Sikkim,North East,Aircel,2011,2,,,0.99499151484
Sikkim,North East,Aircel,2011,2,25892.149687092,,
Sikkim,North East,BSNL,2011,2,18777.900328344,3592.214170992,0.69111825156
Sikkim,North East,Bharti Airtel,2011,2,25042.184955324,,1.28232382788
Sikkim,North East,Idea Cellular,2011,2,2611.322482284,,0.983786355
Sikkim,North East,Loop Mobile,2011,2,0.053357904,,1.0004607
Sikkim,North East,Reliance Communications,2011,2,8101.690730172,,0.9077513418
Sikkim,North East,Sistema Shyam,2011,2,380.628608184,,0.51650451072
Sikkim,North East,Tata Teleservices,2011,2,1110.498037524,2.13431616,0.72993612672
Sikkim,North East,Vodafone,2011,2,9749.342787264,,0.91068602652
Sikkim,West Bengal,Aircel,2011,2,,,0.57102252178
Sikkim,West Bengal,Aircel,2011,2,18378.977605434,,
Sikkim,West Bengal,BSNL,2011,2,21422.1127304,5019.181424986,0.33371961726
Sikkim,West Bengal,Bharti Airtel,2011,2,54733.35905905,,0.57486066134
Sikkim,West Bengal,Idea Cellular,2011,2,11451.367311504,,0.30533061948
Sikkim,West Bengal,Reliance Communications,2011,2,40753.114383764,14.313613566,0.44509183932
Sikkim,West Bengal,Sistema Shyam,2011,2,7693.02134946,,0.45415778966
Sikkim,West Bengal,Tata Teleservices,2011,2,19219.298557204,27.350053106,0.26377283252
Sikkim,West Bengal,Telenor,2011,2,11904.664828504,,0.32313164606
Sikkim,West Bengal,Videocon,2011,2,69.887227402,,0.1379744997
Sikkim,West Bengal,Vodafone,2011,2,65641.669327706,,0.58478688434
Tamil Nadu,Tamil Nadu,Aircel,2011,2,,,52.33474712972
Tamil Nadu,Tamil Nadu,Aircel,2011,2,18833796.081873,,
Tamil Nadu,Tamil Nadu,BSNL,2011,2,8035933.5779893,2757586.04623961,49.08102787729
Tamil Nadu,Tamil Nadu,Bharti Airtel,2011,2,12118148.0517633,472276.857991838,91.0254993278
Tamil Nadu,Tamil Nadu,Etisalat,2011,2,,,9.71200791964
Tamil Nadu,Tamil Nadu,Etisalat,2011,2,13146.598574622,,
Tamil Nadu,Tamil Nadu,Idea Cellular,2011,2,1192179.44503515,,60.09059151089
Tamil Nadu,Tamil Nadu,Reliance Communications,2011,2,7613668.64579985,136878.365868238,62.10573485454
Tamil Nadu,Tamil Nadu,Sistema Shyam,2011,2,1308499.41681115,,52.82624550622
Tamil Nadu,Tamil Nadu,Tata Teleservices,2011,2,4813431.35344432,55424.305924399,46.68251579997
Tamil Nadu,Tamil Nadu,Telenor,2011,2,1223775.90966683,,33.83474823826
Tamil Nadu,Tamil Nadu,Videocon,2011,2,1278906.29956208,,43.78267537862
Tamil Nadu,Tamil Nadu,Vodafone,2011,2,10578007.4161012,,79.05259887626
Telangana,Telangana,Aircel,2011,2,,,50.19
Telangana,Telangana,Aircel,2011,2,698834.192473238,,
Telangana,Telangana,BSNL,2011,2,2892032.18599708,831437.635034542,65.37
Telangana,Telangana,Bharti Airtel,2011,2,6637042.43610311,51469.5783420386,97.35
Telangana,Telangana,Etisalat,2011,2,,,22.46
Telangana,Telangana,Etisalat,2011,2,4134.35198473052,,
Telangana,Telangana,Idea Cellular,2011,2,3311022.89408405,,91.0
Telangana,Telangana,Reliance Communications,2011,2,3457896.67950196,35562.0486534428,67.56
Telangana,Telangana,Sistema Shyam,2011,2,122975.244470738,,65.71
Telangana,Telangana,Tata Teleservices,2011,2,3638252.09441143,65201.0897387712,57.1
Telangana,Telangana,Telenor,2011,2,857832.513436357,,43.47
Telangana,Telangana,Videocon,2011,2,3825.62059528018,,16.14
Telangana,Telangana,Vodafone,2011,2,2944026.93878043,,57.15
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Aircel,2011,2,,,0.261754604805
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Aircel,2011,2,1978.024196766,,
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,BSNL,2011,2,18869.530227084,8296.9765645095,0.278393791515
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Bharti Airtel,2011,2,31758.407759109,260.302282728,0.40357241292
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Etisalat,2011,2,,,0.38452871946
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Etisalat,2011,2,58.814235105,,
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Idea Cellular,2011,2,32520.5738816835,,0.445458920505
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Reliance Communications,2011,2,35450.1191075865,561.8130021375,0.30479527563
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Sistema Shyam,2011,2,188.4989021595,,0.148742787555
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Tata Teleservices,2011,2,16419.7947051165,299.947790022,0.26757351114
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Telenor,2011,2,8414.0279530995,,0.24025831446
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Videocon,2011,2,7212.154490166,,0.27555647355
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Vodafone,2011,2,67773.686942229,,0.39174223971
Tripura,North East,Aircel,2011,2,,,5.98698641471
Tripura,North East,Aircel,2011,2,155796.251638573,,
Tripura,North East,BSNL,2011,2,112988.937579686,21614.794819548,4.15854358689
Tripura,North East,Bharti Airtel,2011,2,150681.909228431,,7.71590030897
Tripura,North East,Idea Cellular,2011,2,15712.648794171,,5.91956358875
Tripura,North East,Loop Mobile,2011,2,0.321061076,,6.019895175
Tripura,North East,Reliance Communications,2011,2,48748.870331343,,5.46205155545
Tripura,North East,Sistema Shyam,2011,2,2290.289185646,,3.10787121568
Tripura,North East,Tata Teleservices,2011,2,6682.003378981,12.84244304,4.39211551968
Tripura,North East,Vodafone,2011,2,58662.995562416,,5.47970991463
Uttar Pradesh,Uttar Pradesh East,Aircel,2011,2,,,63.3
Uttar Pradesh,Uttar Pradesh East,Aircel,2011,2,1855529.0,,
Uttar Pradesh,Uttar Pradesh East,BSNL,2011,2,10010669.0,1373940.0,43.76
Uttar Pradesh,Uttar Pradesh East,Bharti Airtel,2011,2,11790162.0,49346.0,95.0
Uttar Pradesh,Uttar Pradesh East,Etisalat,2011,2,,,23.04
Uttar Pradesh,Uttar Pradesh East,Etisalat,2011,2,18819.0,,
